system_id,system_short,system,module_id,module,gene,w_g,role,confidence,w_g_source,anchor,evidence,citation,review_flag
24,immune,"Immune, inflammation & HLA",24.8,Innate sensing and the inflammasome,AIM2,1,driver,medium,rule,FALSE,rule activating sensor: cytosolic dsDNA sensor assembling the AIM2 inflammasome to mature anchor IL1B,,
24,immune,"Immune, inflammation & HLA",24.8,Innate sensing and the inflammasome,CASP1,1,driver,high,omnipath,FALSE,OmniPath CASP1 -> IL1B consensus stimulation: protease maturing anchor IL1B,DIP;HINT;InnateDB;HPRD;BioGRID;KEGG-MEDICUS (curation_effort 17); SIGNOR,
24,immune,"Immune, inflammation & HLA",24.8,Innate sensing and the inflammasome,CD14,1,accessory,high,rule,FALSE,rule accessory subunit: LPS co-receptor delivering ligand to TLR4; OmniPath CD14 -> TLR4 consensus stimulation,Reactome_LRdb;Cui2007;CellTalkDB;InnateDB;HPRD;Macrophage (curation_effort 5),
24,immune,"Immune, inflammation & HLA",24.8,Innate sensing and the inflammasome,GSDMD,1,driver,medium,rule,FALSE,rule effector release: caspase-cleaved gasdermin-D pores release mature IL1B and IL18,,
24,immune,"Immune, inflammation & HLA",24.8,Innate sensing and the inflammasome,LY96,1,accessory,high,rule,FALSE,rule accessory subunit: MD-2 is obligate for TLR4 LPS recognition so takes the TLR4 sign,,
24,immune,"Immune, inflammation & HLA",24.8,Innate sensing and the inflammasome,MYD88,1,transducer,high,rule,FALSE,rule obligate adaptor: TIR adaptor for TLR/IL-1R to NF-kB; OmniPath TLR4 -> MYD88 and MYD88 -> TRAF6 stimulation,HINT;SIGNOR;IntAct;InnateDB;HPRD;Macrophage;BioGRID (TLR4->MYD88 curation_effort 37),
24,immune,"Immune, inflammation & HLA",24.8,Innate sensing and the inflammasome,NLRC4,1,driver,medium,rule,FALSE,rule activating sensor: NLRC4 inflammasome activates CASP1 to mature anchor IL1B,,
24,immune,"Immune, inflammation & HLA",24.8,Innate sensing and the inflammasome,NLRP1,1,driver,medium,rule,FALSE,rule activating sensor: NLRP1 inflammasome activates CASP1 to mature anchor IL1B,,
24,immune,"Immune, inflammation & HLA",24.8,Innate sensing and the inflammasome,NLRP3,1,driver,high,rule,FALSE,rule activating sensor: NLRP3 inflammasome recruits PYCARD and CASP1 to mature anchor IL1B,,
24,immune,"Immune, inflammation & HLA",24.8,Innate sensing and the inflammasome,PYCARD,1,accessory,high,rule,FALSE,rule accessory subunit: ASC adaptor obligate for inflammasome assembly and CASP1 activation,,
24,immune,"Immune, inflammation & HLA",24.8,Innate sensing and the inflammasome,TLR1,1,transducer,medium,rule,FALSE,rule receptor transduction: TLR1/TLR2 heterodimer signals through MyD88 to NF-kB,,
24,immune,"Immune, inflammation & HLA",24.8,Innate sensing and the inflammasome,TLR10,-1,brake,medium,literature,FALSE,human TLR10 uniquely triggers anti-inflammatory signalling and negatively regulates TLR4/TLR2-driven inflammation,40346761;41261295,
24,immune,"Immune, inflammation & HLA",24.8,Innate sensing and the inflammasome,TLR2,1,transducer,high,rule,FALSE,rule receptor transduction: OmniPath TLR2 -> MYD88 consensus stimulation onward to NF-kB,HINT;Cui2007;IntAct;SIGNOR;InnateDB;HPRD;Macrophage (curation_effort 22),
24,immune,"Immune, inflammation & HLA",24.8,Innate sensing and the inflammasome,TLR3,1,transducer,medium,rule,FALSE,rule receptor transduction: dsRNA sensor signalling via TICAM1/TRIF to NF-kB and type-I IFN,,
24,immune,"Immune, inflammation & HLA",24.8,Innate sensing and the inflammasome,TLR4,1,transducer,high,rule,FALSE,rule receptor transduction: OmniPath TLR4 -> MYD88 and TLR4 -> TICAM1 consensus stimulation onward to NF-kB,HINT;Cui2007;IntAct;SIGNOR;InnateDB;HPRD;Macrophage;BioGRID (curation_effort 37),
24,immune,"Immune, inflammation & HLA",24.8,Innate sensing and the inflammasome,TLR5,1,transducer,medium,rule,FALSE,rule receptor transduction: flagellin sensor signalling through MyD88 to NF-kB,,
24,immune,"Immune, inflammation & HLA",24.8,Innate sensing and the inflammasome,TLR6,1,transducer,medium,rule,FALSE,rule receptor transduction: TLR2/TLR6 heterodimer signals through MyD88 to NF-kB,,
24,immune,"Immune, inflammation & HLA",24.8,Innate sensing and the inflammasome,TLR7,1,transducer,medium,rule,FALSE,rule receptor transduction: ssRNA sensor signalling through MyD88 to NF-kB and type-I IFN,,
24,immune,"Immune, inflammation & HLA",24.8,Innate sensing and the inflammasome,TLR8,1,transducer,medium,rule,FALSE,rule receptor transduction: ssRNA sensor signalling through MyD88 to NF-kB and type-I IFN,,
24,immune,"Immune, inflammation & HLA",24.8,Innate sensing and the inflammasome,TLR9,1,transducer,medium,rule,FALSE,rule receptor transduction: CpG-DNA sensor signalling through MyD88 to NF-kB and type-I IFN,,
24,immune,"Immune, inflammation & HLA",24.9,NF-kB pathway,CHUK,1,transducer,high,omnipath,FALSE,OmniPath CHUK -> RELA consensus stimulation and CHUK -| NFKBIA: IKK-alpha activates the anchor,SIGNOR;PhosphoSite;IntAct;NetPath;Macrophage (CHUK->RELA curation_effort 64),
24,immune,"Immune, inflammation & HLA",24.9,NF-kB pathway,IKBKB,1,transducer,high,literature,FALSE,"RESOLVED KEEP_CURRENT: Signed vs NF-kB tone. TRRUST's own source (18600306) shows dominant-negative IKK-2 blocks VCAM1 induction, i.e. IKBKB activates VCAM1; the Repression code is sign-inverted.",18600306,
24,immune,"Immune, inflammation & HLA",24.9,NF-kB pathway,IKBKG,1,accessory,high,omnipath,FALSE,OmniPath IKBKG -> RELA stim and IKBKG -> CHUK stim: NEMO is the obligate IKK regulatory subunit,SIGNOR (IKBKG->RELA effort 4); IntAct;InnateDB;KEGG-MEDICUS;NetPath (IKBKG->CHUK effort 109),
24,immune,"Immune, inflammation & HLA",24.9,NF-kB pathway,IRAK1,1,transducer,high,omnipath,FALSE,OmniPath 2-hop to anchor: IRAK1 -> STAT3 stim then STAT3 -> RELA stim; also IRAK1 -> TRAF6 stim,SIGNOR;PhosphoSite;phosphoELM;HPRD (IRAK1->STAT3 curation_effort 16),
24,immune,"Immune, inflammation & HLA",24.9,NF-kB pathway,IRAK4,1,transducer,high,rule,FALSE,rule activating kinase: MYD88 -> IRAK4 -> IRAK1 -> TRAF6 cascade to NF-kB with OmniPath stimulatory edges,SIGNOR;PhosphoSite;KEA;InnateDB;HPRD;NetPath (IRAK4->IRAK1 curation_effort 47),
24,immune,"Immune, inflammation & HLA",24.9,NF-kB pathway,NFKB1,1,driver,high,curated,TRUE,PI-curated: master pro-inflammatory TF; anchor defining the system tone,,
24,immune,"Immune, inflammation & HLA",24.9,NF-kB pathway,NFKB2,1,driver,medium,trrust,FALSE,NF-kB family subunit; OmniPath CHUK -> NFKB2 consensus stimulation; unprocessed p100 acts as an IkB-like inhibitor hence medium | confirmed by trrust (Activation of CCL21;SELP),SIGNOR;PhosphoSite;NCI-PID_ProtMapper;NetPath;Macrophage (curation_effort 43); 20953353,
24,immune,"Immune, inflammation & HLA",24.9,NF-kB pathway,REL,1,driver,medium,trrust,FALSE,c-Rel NF-kB transcription factor subunit; OmniPath IKBKB -> REL consensus stimulation | confirmed by trrust (Activation of IL1B),SIGNOR;PhosphoSite;REACH_ProtMapper;InnateDB (curation_effort 4); 8413223,
24,immune,"Immune, inflammation & HLA",24.9,NF-kB pathway,RELA,1,driver,high,omnipath,TRUE,"OmniPath NFKB1 -> RELA consensus stimulation; p65 is the canonical NF-kB effector subunit and an anchor | TRRUST chain (RELA activation CCL2 (w_g +1)) inverts here because the path runs through the system negative feedback; chain discarded, anchor definition holds",SIGNOR;IntAct;HINT;NetPath;Macrophage;BioGRID (curation_effort 114),
24,immune,"Immune, inflammation & HLA",24.9,NF-kB pathway,RELB,0,ambiguous,low,literature,FALSE,RelB represses the TNF promoter in endotoxin tolerance but drives cytokines in transformed cells: cell-context dependent,21562054;31142741,
24,immune,"Immune, inflammation & HLA",24.9,NF-kB pathway,TNFAIP3,-1,feedback,high,trrust,FALSE,OmniPath A20 -| IKBKG and A20 -| TRAF6: one inhibition on the path to anchor RELA | confirmed by TRRUST: TNFAIP3 repression NFKB1 (w_g +1),HINT;IntAct;NetPath;KEGG-MEDICUS (TNFAIP3-|IKBKG effort 27); SIGNOR (TNFAIP3-|TRAF6 effort 25); PMID 19124729,
24,immune,"Immune, inflammation & HLA",24.9,NF-kB pathway,TRAF6,1,transducer,high,omnipath,FALSE,OmniPath 2-hop to anchor: TRAF6 -> MAP3K7 stim then MAP3K7 -> NFKB1 stim,SIGNOR;IntAct;HINT;NetPath;Macrophage;KEGG-MEDICUS (TRAF6->MAP3K7 curation_effort 69),
24,immune,"Immune, inflammation & HLA",24.10,Acute-phase response and endothelial adhesion,FGB,1,readout,low,rule,FALSE,rule downstream readout: IL-6-driven acute-phase fibrinogen chain; co-moves with tone but is not itself a driver,,low_confidence_signed
24,immune,"Immune, inflammation & HLA",24.10,Acute-phase response and endothelial adhesion,FGG,1,readout,low,rule,FALSE,rule downstream readout: IL-6-driven acute-phase fibrinogen chain; co-moves with tone but is not itself a driver,,low_confidence_signed
24,immune,"Immune, inflammation & HLA",24.10,Acute-phase response and endothelial adhesion,ICAM1,1,driver,medium,rule,FALSE,rule downstream effector: NF-kB-induced endothelial adhesion molecule mediating leukocyte recruitment,,
24,immune,"Immune, inflammation & HLA",24.10,Acute-phase response and endothelial adhesion,SAA1,1,driver,medium,literature,FALSE,acute-phase serum amyloid A is pro-inflammatory: engages TLR4 and activates the NLRP3 inflammasome,34377468;31221190,
24,immune,"Immune, inflammation & HLA",24.10,Acute-phase response and endothelial adhesion,SAA2,1,driver,low,rule,FALSE,rule same effector class: acute-phase SAA paralogue co-regulated with SAA1,,low_confidence_signed
24,immune,"Immune, inflammation & HLA",24.10,Acute-phase response and endothelial adhesion,VCAM1,1,driver,medium,rule,FALSE,rule downstream effector: NF-kB-induced endothelial adhesion molecule mediating leukocyte recruitment,,
24,immune,"Immune, inflammation & HLA",24.11,T-cell receptor loci and CCL2 chemotaxis,CCL2,1,driver,high,rule,FALSE,rule effector chemokine: MCP-1 is NF-kB-induced and recruits monocytes into inflamed tissue,,
24,immune,"Immune, inflammation & HLA",24.11,T-cell receptor loci and CCL2 chemotaxis,TRAC,0,off-axis,medium,rule,FALSE,rule structural locus: T-cell receptor alpha constant region; antigen-receptor gene with no directional signalling role,,
24,immune,"Immune, inflammation & HLA",24.11,T-cell receptor loci and CCL2 chemotaxis,TRDC,0,off-axis,medium,rule,FALSE,rule structural locus: T-cell receptor delta constant region; antigen-receptor gene with no directional signalling role,,
24,immune,"Immune, inflammation & HLA",24.11,T-cell receptor loci and CCL2 chemotaxis,TRGC1,0,off-axis,medium,rule,FALSE,rule structural locus: T-cell receptor gamma constant region; antigen-receptor gene with no directional signalling role,,
24,immune,"Immune, inflammation & HLA",24.11,T-cell receptor loci and CCL2 chemotaxis,TRGC2,0,off-axis,medium,rule,FALSE,rule structural locus: T-cell receptor gamma constant region; antigen-receptor gene with no directional signalling role,,
24,immune,"Immune, inflammation & HLA",24.12,Leukocyte activation and inflammatory signaling,CXCL2,1,driver,medium,rule,FALSE,rule effector chemokine: NF-kB-induced neutrophil chemoattractant GRO-beta/MIP-2alpha,,
24,immune,"Immune, inflammation & HLA",24.12,Leukocyte activation and inflammatory signaling,GPR132,1,driver,medium,gtopdb,FALSE,GtoPdb curated transduction (Gs) supplies a sign where no other evidence was found,GtoPdb Gs,
24,immune,"Immune, inflammation & HLA",24.12,Leukocyte activation and inflammatory signaling,IL1A,1,driver,high,rule,FALSE,rule effector cytokine: IL-1 family agonist signalling through IL1R1 like anchor IL1B,,
24,immune,"Immune, inflammation & HLA",24.12,Leukocyte activation and inflammatory signaling,LTA,1,driver,medium,rule,FALSE,rule effector cytokine: lymphotoxin-alpha is a TNF-superfamily ligand signalling to NF-kB,,
24,immune,"Immune, inflammation & HLA",24.12,Leukocyte activation and inflammatory signaling,NFATC1,1,transducer,medium,uniprot,FALSE,rule signal-dependent activation TF: calcineurin-driven NFATc1 transactivates T-cell effector cytokines | confirmed by uniprot (Activation of IL2;IFNG),https://rest.uniprot.org/uniprotkb/search?query=gene_exact:NFATC1+AND+organism_id:9606+AND+reviewed:true&fields=cc_function,
24,immune,"Immune, inflammation & HLA",24.13,CCL3 chemokine signaling,CCL3,1,driver,medium,rule,FALSE,rule effector chemokine: MIP-1alpha recruits monocytes and T cells into inflamed tissue,,
25,social_synaptic,Social-synaptic & psychiatric risk,25.1,Neurexin-neuroligin trans-synaptic complex,CNTNAP2,1,accessory,low,rule,FALSE,adhesion class: neurexin-superfamily (CASPR2) trans-cellular adhesion; OmniPath CNTNAP2->CNTN1 stimulation is thin (ce=1),,low_confidence_signed
25,social_synaptic,Social-synaptic & psychiatric risk,25.1,Neurexin-neuroligin trans-synaptic complex,CNTNAP4,0,ambiguous,medium,literature,FALSE,Cntnap4 loss reduces PV-interneuron GABA output but augments dopaminergic release: opposite signs by cell type,PMID 24870235,
25,social_synaptic,Social-synaptic & psychiatric risk,25.1,Neurexin-neuroligin trans-synaptic complex,LRRTM1,1,driver,low,rule,FALSE,adhesion class: LRRTM family binds neurexins to induce excitatory synapses; signed by paralogy to LRRTM2,PMID 20064387,low_confidence_signed
25,social_synaptic,Social-synaptic & psychiatric risk,25.1,Neurexin-neuroligin trans-synaptic complex,LRRTM2,1,driver,high,literature,FALSE,LRRTM2 binds neurexin-1 and induces excitatory synapses; knockdown reduces excitatory synapse number and current,PMID 20064388; PMID 20064387,
25,social_synaptic,Social-synaptic & psychiatric risk,25.1,Neurexin-neuroligin trans-synaptic complex,NLGN1,1,driver,high,omnipath,TRUE,"anchor: consensus-stimulates NRXN1 and PSD-95/DLG4, the core trans-synaptic organizing complex",omnipath NLGN1->NRXN1 ce=20; NLGN1->DLG4 ce=10 (SIGNOR;HINT;HPRD;+),
25,social_synaptic,Social-synaptic & psychiatric risk,25.1,Neurexin-neuroligin trans-synaptic complex,NLGN2,1,driver,medium,omnipath,FALSE,consensus-stimulates NRXN1/2/3 and DLG4; caveat NLGN2 is selective for inhibitory synapses,omnipath NLGN2->NRXN1 ce=8; NLGN2->DLG4 ce=2 (SIGNOR;HPRD;+),
25,social_synaptic,Social-synaptic & psychiatric risk,25.1,Neurexin-neuroligin trans-synaptic complex,NLGN3,1,driver,medium,omnipath,FALSE,consensus-stimulates NRXN1/2/3 and DLG4,omnipath NLGN3->NRXN1 ce=11; NLGN3->DLG4 ce=2 (SIGNOR;HPRD;+),
25,social_synaptic,Social-synaptic & psychiatric risk,25.1,Neurexin-neuroligin trans-synaptic complex,NLGN4X,1,driver,low,rule,FALSE,adhesion class: neuroligin-family postsynaptic partner of neurexins; least characterised of the X-linked paralogs,,low_confidence_signed
25,social_synaptic,Social-synaptic & psychiatric risk,25.1,Neurexin-neuroligin trans-synaptic complex,NLGN4Y,1,driver,low,rule,FALSE,adhesion class: neuroligin-family paralog; Y-linked so only informative in males and poorly characterised,,low_confidence_signed
25,social_synaptic,Social-synaptic & psychiatric risk,25.1,Neurexin-neuroligin trans-synaptic complex,NRXN1,1,driver,high,omnipath,TRUE,anchor: presynaptic organizer; reciprocal consensus stimulation with NLGN1/2/3 defines the complex,omnipath NLGN1->NRXN1 ce=20; NRXN1->NLGN1 (SIGNOR;HINT;HPRD;+),
25,social_synaptic,Social-synaptic & psychiatric risk,25.1,Neurexin-neuroligin trans-synaptic complex,NRXN2,1,driver,medium,omnipath,FALSE,presynaptic organizer; consensus-stimulated by NLGN1/2/3 in the trans-synaptic complex,omnipath NLGN1->NRXN2 ce=7; NLGN3->NRXN2 ce=7 (SIGNOR;HPRD;+),
25,social_synaptic,Social-synaptic & psychiatric risk,25.1,Neurexin-neuroligin trans-synaptic complex,NRXN3,1,driver,medium,omnipath,FALSE,presynaptic organizer; consensus-stimulated by NLGN1/2/3 in the trans-synaptic complex,omnipath NLGN2->NRXN3 ce=6; NLGN3->NRXN3 ce=6 (SIGNOR;HPRD;+),
25,social_synaptic,Social-synaptic & psychiatric risk,25.2,"Cortical development, migration and Reelin signalling",AUTS2,0,unresolved,low,unresolved,FALSE,"chromatin/PRC1-associated developmental regulator; OmniPath only ELMO2/DOCK1/PREX1 edges at ce=1, none to the anchors",,unresolved_needs_evidence
25,social_synaptic,Social-synaptic & psychiatric risk,25.2,"Cortical development, migration and Reelin signalling",DAB1,1,transducer,medium,rule,FALSE,obligate-transducer class: Dab1 is the required intracellular relay for Reelin signalling through VLDLR/ApoER2,,
25,social_synaptic,Social-synaptic & psychiatric risk,25.2,"Cortical development, migration and Reelin signalling",FOXP1,0,off-axis,medium,rule,FALSE,"developmental/lineage TF class: effect on adhesion tone is a consequence of cell fate, not of signalling level",,
25,social_synaptic,Social-synaptic & psychiatric risk,25.2,"Cortical development, migration and Reelin signalling",FOXP2,0,ambiguous,medium,literature,FALSE,"RESOLVED SET_ZERO: Signed vs synapse-organising tone: direction is region-dependent (striatal Foxp2-|Mef2c gives +1) and the CNTNAP2 edge is Dual and activating in songbird, so the db -1 fails | PI: framing: 0 under a whole-brain adhesion tone, +1 under a corticostriatal referent",27595386; 28488276; 24179158,pi_framing_choice
25,social_synaptic,Social-synaptic & psychiatric risk,25.2,"Cortical development, migration and Reelin signalling",LRP8,1,transducer,high,omnipath,FALSE,ApoER2 is consensus-stimulated by RELN (anchor) and transduces it to DAB1,omnipath RELN->LRP8 ce=34 (SIGNOR-adjacent set: HPRD;HINT;BioGRID;AlzPathway;+),
25,social_synaptic,Social-synaptic & psychiatric risk,25.2,"Cortical development, migration and Reelin signalling",RELN,1,driver,high,omnipath,TRUE,anchor: Reelin consensus-stimulates both of its receptors VLDLR and LRP8,omnipath RELN->VLDLR ce=24 (SIGNOR;HPRD;HINT;KEGG-MEDICUS;+); RELN->LRP8 ce=34,
25,social_synaptic,Social-synaptic & psychiatric risk,25.2,"Cortical development, migration and Reelin signalling",SATB2,0,off-axis,medium,rule,FALSE,developmental/lineage TF class: specifies callosal projection-neuron identity rather than adhesion signalling level,,
25,social_synaptic,Social-synaptic & psychiatric risk,25.2,"Cortical development, migration and Reelin signalling",TBR1,0,off-axis,medium,rule,FALSE,"developmental/lineage TF class: deep-layer identity determinant, not a directional driver of adhesion tone",,
25,social_synaptic,Social-synaptic & psychiatric risk,25.2,"Cortical development, migration and Reelin signalling",VLDLR,1,transducer,high,omnipath,FALSE,consensus-stimulated by RELN (anchor) and transduces it to DAB1,omnipath RELN->VLDLR ce=24 (SIGNOR;HPRD;HINT;KEGG-MEDICUS;+),
25,social_synaptic,Social-synaptic & psychiatric risk,25.3,Neuregulin–ERBB and dysbindin-related synaptic signaling,DTNBP1,0,off-axis,low,rule,FALSE,"BLOC-1 vesicle-trafficking risk gene, flagged in the audit as separate; OmniPath only ABI1/WASF2 at ce=1, none to anchors",,
25,social_synaptic,Social-synaptic & psychiatric risk,25.3,Neuregulin–ERBB and dysbindin-related synaptic signaling,ERBB4,1,transducer,medium,rule,FALSE,receptor class: RTK transducing NRG1/NRG3; signed by the direction of its own transduction,,
25,social_synaptic,Social-synaptic & psychiatric risk,25.3,Neuregulin–ERBB and dysbindin-related synaptic signaling,NRG1,1,driver,medium,rule,FALSE,ligand class: ERBB4 agonist promoting synapse maturation; caveat isoform-dependent and acts largely via interneurons,,
25,social_synaptic,Social-synaptic & psychiatric risk,25.3,Neuregulin–ERBB and dysbindin-related synaptic signaling,NRG3,1,driver,low,rule,FALSE,ligand class: ERBB4-selective neuregulin; less functionally characterised than NRG1,,low_confidence_signed
25,social_synaptic,Social-synaptic & psychiatric risk,25.4,Activity-dependent and psychiatric-risk transcriptional regulation,MEF2A,-1,brake,medium,literature,FALSE,MEF2 activation suppresses excitatory synapse number via arc/synGAP; more MEF2 means fewer synapses,PMID 16484497; PMID 30699340,
25,social_synaptic,Social-synaptic & psychiatric risk,25.4,Activity-dependent and psychiatric-risk transcriptional regulation,MEF2C,-1,brake,medium,literature,FALSE,MEF2 activation suppresses excitatory synapse number via arc/synGAP; more MEF2 means fewer synapses,PMID 16484497,
25,social_synaptic,Social-synaptic & psychiatric risk,25.4,Activity-dependent and psychiatric-risk transcriptional regulation,TCF4,1,driver,medium,literature,FALSE,"RESOLVED ADOPT_DATABASE: Signed vs synapse-organising tone: adult KO lowers spine number, overexpression raises spines and synaptic proteins, patient neurons lose synaptic transmission - gain and loss agree.",29933371; 33037178; 37573005,
25,social_synaptic,Social-synaptic & psychiatric risk,25.4,Activity-dependent and psychiatric-risk transcriptional regulation,ZNF804A,0,unresolved,low,unresolved,FALSE,"schizophrenia risk locus with poorly defined molecular role; only OmniPath edge is ZNF804A->STAT2 at ce=1, off-axis",,unresolved_needs_evidence
25,social_synaptic,Social-synaptic & psychiatric risk,25.5,"Convergent neuronal excitability, nicotinic and growth/cytoskeletal signaling",ANK3,0,off-axis,medium,rule,FALSE,structural scaffold class: ankyrin-G organises the axon initial segment; OmniPath edges are cytoskeletal (SPTBN1;DMD;DAG1),,
25,social_synaptic,Social-synaptic & psychiatric risk,25.5,"Convergent neuronal excitability, nicotinic and growth/cytoskeletal signaling",CHRNA5,0,off-axis,medium,rule,FALSE,nicotinic accessory subunit on the excitability arm; excitatory-ionotropic reading is +1 but not on the adhesion axis,,
25,social_synaptic,Social-synaptic & psychiatric risk,25.5,"Convergent neuronal excitability, nicotinic and growth/cytoskeletal signaling",CHRNA7,0,off-axis,medium,rule,FALSE,alpha7 nAChR on the excitability arm; excitatory-ionotropic reading is +1 but not on the adhesion axis,,
25,social_synaptic,Social-synaptic & psychiatric risk,25.5,"Convergent neuronal excitability, nicotinic and growth/cytoskeletal signaling",PTEN,-1,brake,medium,literature,FALSE,PTEN restrains PI3K/Akt/mTOR growth signalling; loss gives dendritic overgrowth and increased spine density,PMID 35101965,
25,social_synaptic,Social-synaptic & psychiatric risk,25.5,"Convergent neuronal excitability, nicotinic and growth/cytoskeletal signaling",TRIO,1,transducer,medium,literature,FALSE,Rac1-activating GEF that interacts with NLGN1 and is required for NLGN1-mediated glutamatergic synaptogenesis,PMID 34353896,
26,thyroid,Thyroid & neurodevelopment,26.1,TSH signaling and thyroid hormone synthesis,DUOX2,1,synthesis,high,rule,FALSE,obligate-accessory class: DUOX2 supplies the H2O2 that TPO requires for iodination; loss causes dyshormonogenesis,,
26,thyroid,Thyroid & neurodevelopment,26.1,TSH signaling and thyroid hormone synthesis,IYD,1,synthesis,high,literature,FALSE,"DEHAL1/IYD deiodinates MIT/DIT to recycle iodide for hormone synthesis; loss causes hypothyroidism, so it is not an inactivator",PMID 24629858,
26,thyroid,Thyroid & neurodevelopment,26.1,TSH signaling and thyroid hormone synthesis,SLC5A5,1,capacity,high,rule,FALSE,"loading-transporter class: NIS concentrates iodide into the thyrocyte, the rate-limiting substrate step for synthesis",,
26,thyroid,Thyroid & neurodevelopment,26.1,TSH signaling and thyroid hormone synthesis,TG,1,synthesis,high,rule,TRUE,anchor: thyroglobulin is the scaffold precursor on which T4/T3 are formed and stored,,
26,thyroid,Thyroid & neurodevelopment,26.1,TSH signaling and thyroid hormone synthesis,TPO,1,synthesis,high,rule,TRUE,anchor: rate-limiting hormonogenesis enzyme catalysing iodination and coupling,,
26,thyroid,Thyroid & neurodevelopment,26.1,TSH signaling and thyroid hormone synthesis,TSHB,1,driver,medium,omnipath,FALSE,"consensus-stimulates TSHR, the primary drive onto the gland; caveat serum TSH is itself set by TH negative feedback",omnipath TSHB->TSHR ce=14 (SIGNOR;HPRD;Guide2Pharma;KEGG-MEDICUS;+),
26,thyroid,Thyroid & neurodevelopment,26.1,TSH signaling and thyroid hormone synthesis,TSHR,1,transducer,high,omnipath,FALSE,Gs-coupled receptor transducing TSH into thyrocyte cAMP and hormone output,omnipath TSHB->TSHR ce=14 (SIGNOR;HPRD;Guide2Pharma;NetPath;+),
26,thyroid,Thyroid & neurodevelopment,26.2,Deiodinases,DIO1,1,synthesis,medium,rule,FALSE,"activating-enzyme class: outer-ring deiodination converts T4 to T3; also clears rT3, so net effect is activating",,
26,thyroid,Thyroid & neurodevelopment,26.2,Deiodinases,DIO2,1,synthesis,high,rule,FALSE,"activating-enzyme class: outer-ring deiodinase generating intracellular T3, dominant in brain",,
26,thyroid,Thyroid & neurodevelopment,26.2,Deiodinases,DIO3,-1,catabolism,high,rule,FALSE,"inactivating-enzyme class: inner-ring deiodination converts T4 to rT3 and T3 to T2, terminating hormone action",,
26,thyroid,Thyroid & neurodevelopment,26.3,Receptors and heterodimer partners,RXRA,1,accessory,low,omnipath,FALSE,heterodimer partner of TR on DR4 elements; caveat RXRA is shared with RAR/PPAR/LXR so it is not thyroid-specific,omnipath THRB->RXRA ce=25 (HPRD;HINT;SignaLink3;Lit-BM-17),low_confidence_signed
26,thyroid,Thyroid & neurodevelopment,26.3,Receptors and heterodimer partners,THRA,1,transducer,medium,rule,FALSE,receptor class: TRalpha transduces T3 to target-gene transcription; caveat the unliganded aporeceptor represses,,
26,thyroid,Thyroid & neurodevelopment,26.3,Receptors and heterodimer partners,THRB,1,transducer,high,rule,TRUE,anchor: TRbeta is the nuclear receptor whose T3-dependent transcription defines the target-tissue tone,,
26,thyroid,Thyroid & neurodevelopment,26.4,Transport across the blood-brain barrier,SLC16A10,1,capacity,low,rule,FALSE,uptake-transporter class: MCT10 carries T3/T4 into cells; caveat it is bidirectional so net direction depends on gradient,,low_confidence_signed
26,thyroid,Thyroid & neurodevelopment,26.4,Transport across the blood-brain barrier,SLC16A2,1,capacity,high,literature,FALSE,Mct8-null mice have reduced brain T3 uptake and T3/T4 content with a locally hypothyroid signature,PMID 17318265,
26,thyroid,Thyroid & neurodevelopment,26.4,Transport across the blood-brain barrier,SLCO1C1,1,capacity,medium,rule,FALSE,uptake-transporter class: OATP1C1 mediates T4 influx across the blood-brain barrier to supply DIO2,,
26,thyroid,Thyroid & neurodevelopment,26.5,Serum binding proteins,SERPINA7,0,buffer,medium,rule,FALSE,"carrier-globulin heuristic says -1, but HPT feedback restores free T4 so TBG level buffers rather than sets tone",,
26,thyroid,Thyroid & neurodevelopment,26.5,Serum binding proteins,TTR,0,buffer,medium,rule,FALSE,"carrier-globulin heuristic says -1, but choroid-plexus TTR is also read as delivering T4 to brain; readings collide",,
26,thyroid,Thyroid & neurodevelopment,26.6,Thyroid development and hypothalamic TRH regulation,FOXE1,0,off-axis,medium,rule,FALSE,developmental/lineage TF class: TTF-2 governs thyroid morphogenesis rather than signalling level,,
26,thyroid,Thyroid & neurodevelopment,26.6,Thyroid development and hypothalamic TRH regulation,PAX8,0,off-axis,medium,rule,FALSE,RESOLVED KEEP_CURRENT: Signed vs T3-signalling tone. PAX8 does transactivate TG/NIS/TSHR (17614769;14630715) but is the convention's named lineage-determinant exemplar. PI MUST DECIDE | PI: two independent passes disagree (0 vs +1); wild-type PAX8 does raise TG/NIS/TSHR,17614769;14630715,pi_framing_choice
26,thyroid,Thyroid & neurodevelopment,26.6,Thyroid development and hypothalamic TRH regulation,TRH,1,driver,medium,omnipath,FALSE,"consensus-stimulates TRHR, the hypothalamic drive onto the axis; caveat TRH is itself under TH negative feedback",omnipath TRH->TRHR ce=20 (SIGNOR;HPRD;HINT;KEGG-MEDICUS;+),
27,appetite,Appetite & metabolic programming,27.1,"Adipose, pancreatic and gut signals",ADIPOQ,0,unresolved,low,unresolved,FALSE,Central effect on food intake disputed (orexigenic via hypothalamic AMPK vs anorexigenic); no settled expression-level direction,,unresolved_needs_evidence
27,appetite,Appetite & metabolic programming,27.1,"Adipose, pancreatic and gut signals",GCG,1,driver,medium,literature,FALSE,"Proglucagon precursor of GLP-1/oxyntomodulin, anorexigenic gut peptides that raise satiety",PMID 15058309,
