system_id,system,gene,gene_name,chr,n_probes,n_kept,usability,caution,gene_function
17,GABA & excitation-inhibition balance,GABRA3,gamma-aminobutyric acid type A receptor subunit alpha3,chrX,5,4,adequate,X-linked: X-inactivation makes female values a two-allele average - analyse within sex or model sex explicitly,"X-linked alpha subunit prominent in early development and in monoaminergic nuclei, later largely replaced by GABRA1. Its X-linkage requires within-sex analysis."
17,GABA & excitation-inhibition balance,GABRA4,gamma-aminobutyric acid type A receptor subunit alpha4,chr4,15,3,adequate,,"Benzodiazepine-insensitive subunit forming extrasynaptic receptors with delta and mediating tonic inhibition. A different mode of inhibition, not simply a different strength."
17,GABA & excitation-inhibition balance,GABRG2,gamma-aminobutyric acid type A receptor subunit gamma2,chr5,16,2,limited - 2 probes,,The gamma subunit required for benzodiazepine binding; without it the receptor functions but is benzodiazepine-insensitive. Mutations cause febrile seizures and epilepsy.
17,GABA & excitation-inhibition balance,GAD1,glutamate decarboxylase 1,chr2,28,2,limited - 2 probes,,"GAD67, producing the bulk of cytoplasmic GABA and setting the overall size of the GABA pool. Its reduction in prefrontal interneurons is one of the most replicated schizophrenia post-mortem findings."
17,GABA & excitation-inhibition balance,GAD2,glutamate decarboxylase 2,chr10,15,2,limited - 2 probes,,"GAD65, vesicle-associated and synthesising GABA on demand for phasic release. Supplies release-ready transmitter where GAD1 supplies the standing pool."
17,GABA & excitation-inhibition balance,SLC12A2,solute carrier family 12 member 2,chr5,17,2,limited - 2 probes,,"NKCC1, importing chloride and keeping intracellular chloride high in immature neurons, which makes GABA depolarising rather than inhibitory. One half of the developmental polarity switch."
17,GABA & excitation-inhibition balance,GABRA2,gamma-aminobutyric acid type A receptor subunit alpha2,chr4,30,1,SINGLE PROBE - cannot support a gene-level claim,,"Alpha subunit mediating anxiolysis without sedation, and one of the most replicated alcohol dependence loci. Separates the therapeutic from the sedating actions of benzodiazepines."
17,GABA & excitation-inhibition balance,GABRB2,gamma-aminobutyric acid type A receptor subunit beta2,chr5,28,1,SINGLE PROBE - cannot support a gene-level claim,,"The most widely expressed beta subunit, repeatedly associated with schizophrenia. Among the more consistently implicated GABA genes."
18,Neurotrophins & activity-dependent plasticity,GDNF,glial cell derived neurotrophic factor,chr5,39,21,good,,"Glial cell line-derived neurotrophic factor, the principal survival factor for midbrain dopamine neurons. The main trophic link between this system and dopamine."
18,Neurotrophins & activity-dependent plasticity,SYP,synaptophysin,chrX,19,17,good,X-linked: X-inactivation makes female values a two-allele average - analyse within sex or model sex explicitly,"Synaptophysin, the most abundant synaptic vesicle protein and the standard quantitative marker of synapse density. A structural readout rather than a regulator."
18,Neurotrophins & activity-dependent plasticity,SYN1,synapsin I,chrX,18,15,good,X-linked: X-inactivation makes female values a two-allele average - analyse within sex or model sex explicitly,"Synapsin I, tethering vesicles to the actin cytoskeleton and releasing them on phosphorylation, so it sets the size of the reserve pool. X-linked, and its mutation causes epilepsy with autism."
18,Neurotrophins & activity-dependent plasticity,NR4A1,nuclear receptor subfamily 4 group A member 1,chr12,40,9,good,,"NUR77, an immediate-early nuclear receptor mediating activity-dependent synapse remodelling and dendritic distribution. Bridges the immediate-early and nuclear receptor families."
18,Neurotrophins & activity-dependent plasticity,CRTC1,CREB regulated transcription coactivator 1,chr19,18,7,good,,"CREB-regulated transcription coactivator, translocating to the nucleus only on coincident calcium and cAMP signals. The molecular coincidence detector upstream of CREB1."
18,Neurotrophins & activity-dependent plasticity,NTRK2,neurotrophic receptor tyrosine kinase 2,chr9,43,7,good,,"TrkB, the BDNF receptor; its truncated isoform acts as a dominant-negative sink. Which isoform predominates determines whether BDNF signals at all."
18,Neurotrophins & activity-dependent plasticity,BDNF,brain derived neurotrophic factor,chr11,73,6,good,,"Brain-derived neurotrophic factor, the principal activity-dependent mediator of synaptic growth and survival, and the most studied gene in behavioural epigenetics after NR3C1. Promoter IV methylation is the canonical readout of early adversity, from Roth and Sweatt onward."
18,Neurotrophins & activity-dependent plasticity,NTRK1,neurotrophic receptor tyrosine kinase 1,chr1,37,6,good,,"TrkA, the NGF receptor; loss of function causes congenital insensitivity to pain with anhidrosis. Demonstrates how completely peripheral sensation depends on this pathway."
18,Neurotrophins & activity-dependent plasticity,ARC,activity regulated cytoskeleton associated protein,chr8,20,5,adequate,,"Immediate-early gene whose mRNA is transported to activated synapses and which drives AMPA receptor endocytosis. It encodes synapse-specific weakening, so the plasticity it supports is subtractive."
18,Neurotrophins & activity-dependent plasticity,EGR2,early growth response 2,chr10,33,5,adequate,,"KROX20, an immediate-early gene also essential for hindbrain segmentation and Schwann cell myelination. Its developmental and activity-dependent roles are difficult to separate."
18,Neurotrophins & activity-dependent plasticity,EGR3,early growth response 3,chr8,34,5,adequate,,Immediate-early gene downstream of neurotrophin signalling and repeatedly associated with schizophrenia. Links activity-dependent transcription to psychiatric risk.
18,Neurotrophins & activity-dependent plasticity,NPAS4,neuronal PAS domain protein 4,chr11,13,5,adequate,,"The only immediate-early gene induced selectively by neuronal activity rather than by any depolarising stimulus, and the specific regulator of inhibitory synapse formation. Uniquely activity-specific and inhibition-directed."
18,Neurotrophins & activity-dependent plasticity,NTRK3,neurotrophic receptor tyrosine kinase 3,chr15,51,5,adequate,,"TrkC, the NT-3 receptor, which doubles as a synaptic adhesion molecule partnering PTPRS. Structural as well as trophic."
18,Neurotrophins & activity-dependent plasticity,RET,ret proto-oncogene,chr10,39,4,adequate,,"The GDNF receptor tyrosine kinase, also required for enteric nervous system development; its mutation causes Hirschsprung disease. A broader developmental role than its neurotrophic one."
18,Neurotrophins & activity-dependent plasticity,FOS,"Fos proto-oncogene, AP-1 transcription factor subunit",chr14,20,3,adequate,,"The canonical immediate-early gene, dimerising with JUN to form AP-1 and serving as the standard histological marker of neuronal activation. A transcriptional readout of recent activity."
18,Neurotrophins & activity-dependent plasticity,EGR1,early growth response 1,chr5,16,2,limited - 2 probes,,Zinc finger immediate-early transcription factor coupling neuronal activity to lasting transcriptional change. Among the most widely used markers of recent neural activation.
18,Neurotrophins & activity-dependent plasticity,NGF,nerve growth factor,chr1,21,2,limited - 2 probes,,"Nerve growth factor, supporting cholinergic and sympathetic neuron survival centrally and mediating inflammatory pain sensitisation peripherally. Trophic in one compartment, nociceptive in the other."
18,Neurotrophins & activity-dependent plasticity,JUN,"Jun proto-oncogene, AP-1 transcription factor subunit",chr1,28,1,SINGLE PROBE - cannot support a gene-level claim,,"The AP-1 partner of FOS, also acting in stress-activated signalling and apoptosis. Its dimer partner determines whether the output is growth or death."
18,Neurotrophins & activity-dependent plasticity,VGF,VGF nerve growth factor inducible,chr7,12,1,SINGLE PROBE - cannot support a gene-level claim,,Neurosecretory peptide precursor induced by BDNF and mediating part of its antidepressant-like effect. A downstream effector rather than a parallel factor.
18,Neurotrophins & activity-dependent plasticity,NTF3,neurotrophin 3,chr12,32,0,NO USABLE PROBE - all filtered out for low variance,,"Neurotrophin 3, acting mainly during development on proprioceptive and cortical neurons. More developmental than activity-dependent."
19,GPCR signalling & second messengers,GNAS,GNAS complex locus,chr20,181,79,good,,"The Gs alpha subunit, an imprinted locus with complex tissue-specific parental expression whose disruption causes pseudohypoparathyroidism. Belongs equally to this system and to imprinted genes."
19,GPCR signalling & second messengers,PDE4D,phosphodiesterase 4D,chr5,90,30,good,,"Phosphodiesterase 4D, the principal cAMP-degrading enzyme in brain and the target of rolipram, also associated with memory and stroke risk. Sets how long a cAMP signal persists."
19,GPCR signalling & second messengers,GRK2,G protein-coupled receptor kinase 2,chr11,31,13,good,,"G protein-coupled receptor kinase 2, phosphorylating agonist-occupied receptors to begin desensitisation. The first step in switching a receptor off."
19,GPCR signalling & second messengers,ADCY3,adenylate cyclase 3,chr2,34,9,good,,"Cyclase enriched in olfactory neurons and hypothalamus, with common variants strongly associated with obesity. Links this system to metabolic programming."
19,GPCR signalling & second messengers,PRKACB,protein kinase cAMP-activated catalytic subunit beta,chr1,24,9,good,,Second PKA catalytic subunit with a distinct tissue distribution and partial redundancy with PRKACA. Determines local rather than global PKA capacity.
19,GPCR signalling & second messengers,PRKACA,protein kinase cAMP-activated catalytic subunit alpha,chr19,29,6,good,,"The main catalytic subunit of protein kinase A, the principal effector of every cAMP signal. The common endpoint of Gs-coupled receptor signalling."
19,GPCR signalling & second messengers,ADCY6,adenylate cyclase 6,chr12,26,4,adequate,,"Broadly expressed cyclase inhibited rather than stimulated by calcium, so it behaves opposite to ADCY1. Provides the calcium-suppressed arm of cAMP control."
19,GPCR signalling & second messengers,CREB1,cAMP responsive element binding protein 1,chr2,25,4,adequate,,"The transcription factor at which cAMP, calcium and neurotrophin signalling converge, and the gateway to long-term memory. The transcriptional endpoint of most of this system."
19,GPCR signalling & second messengers,PRKAR1A,protein kinase cAMP-dependent type I regulatory subunit alpha,chr17,39,4,adequate,,The regulatory subunit holding PKA inactive until cAMP binds; its loss causes Carney complex through constitutive PKA activity. The actual cAMP sensor of the holoenzyme.
19,GPCR signalling & second messengers,ADCY1,adenylate cyclase 1,chr7,25,3,adequate,,"Calcium/calmodulin-stimulated adenylyl cyclase, the isoform making cAMP production conditional on prior calcium influx. A coincidence detector joining the calcium and cAMP arms."
19,GPCR signalling & second messengers,ADCY2,adenylate cyclase 2,chr5,23,3,adequate,,"Adenylyl cyclase stimulated by G protein beta-gamma subunits, with a robust bipolar disorder GWAS association. One of the more psychiatrically implicated cyclases."
19,GPCR signalling & second messengers,ARRB1,arrestin beta 1,chr11,14,3,adequate,,"Beta-arrestin 1, terminating G protein signalling and simultaneously initiating a separate arrestin-dependent cascade. Desensitisation and signalling in one molecule."
19,GPCR signalling & second messengers,ARRB2,arrestin beta 2,chr17,18,3,adequate,,"Beta-arrestin 2, mediating opioid receptor internalisation and implicated in separating analgesia from respiratory depression. The conceptual basis of biased agonist drug design."
19,GPCR signalling & second messengers,ADCY5,adenylate cyclase 5,chr3,22,1,SINGLE PROBE - cannot support a gene-level claim,,Striatum-enriched cyclase whose mutations cause paroxysmal dyskinesia; the main cAMP source downstream of D1 and A2A receptors. Where dopamine and adenosine signals converge.
19,GPCR signalling & second messengers,AKAP5,A-kinase anchoring protein 5,chr14,11,1,SINGLE PROBE - cannot support a gene-level claim,,"AKAP79/150, anchoring PKA, PKC and calcineurin at the postsynaptic membrane so they act on defined targets. Converts a diffusible messenger into a local signal."
19,GPCR signalling & second messengers,AKAP6,A-kinase anchoring protein 6,chr14,14,1,SINGLE PROBE - cannot support a gene-level claim,,"mAKAP, anchoring PKA and phosphodiesterases at the nuclear envelope and sarcoplasmic reticulum. Provides compartmentalised cAMP control in heart and neurons."
19,GPCR signalling & second messengers,GRK5,G protein-coupled receptor kinase 5,chr10,15,1,SINGLE PROBE - cannot support a gene-level claim,,Receptor kinase with a substrate preference distinct from GRK2 and a bias towards arrestin-mediated rather than G protein signalling. Determines which downstream pathway persists after desensitisation.
20,Epigenetic machinery,MECP2,methyl-CpG binding protein 2,chrX,23,17,good,X-linked: X-inactivation makes female values a two-allele average - analyse within sex or model sex explicitly,"Methyl-CpG binding protein that reads methylated DNA and recruits repressors; its mutation causes Rett syndrome. X-linked, so its CpGs are subject to X-inactivation and must be analysed within sex."
20,Epigenetic machinery,EHMT2,euchromatic histone lysine methyltransferase 2,chr6,112,9,good,,"G9a, the main H3K9 dimethyltransferase producing facultative heterochromatin and required for cocaine-induced plasticity. The principal enzyme of activity-dependent silencing."
20,Epigenetic machinery,DNMT3B,DNA methyltransferase 3 beta,chr20,40,8,good,,De novo methyltransferase acting mainly at pericentromeric satellite repeats in early embryogenesis; its mutation causes ICF syndrome. More embryonic and repeat-directed than DNMT3A.
20,Epigenetic machinery,CREBBP,CREB binding lysine acetyltransferase,chr16,59,7,good,,"CBP, the p300 paralogue whose haploinsufficiency causes Rubinstein-Taybi syndrome with intellectual disability. Demonstrates that acetyltransferase dosage is behaviourally consequential."
20,Epigenetic machinery,DNMT3A,DNA methyltransferase 3 alpha,chr2,41,7,good,,"De novo methyltransferase establishing new methylation during development and in postmitotic neurons, where it mediates experience-dependent change. The enzyme most likely responsible for the effects this project is looking for."
20,Epigenetic machinery,KMT2A,lysine methyltransferase 2A,chr11,62,7,good,,"MLL1, depositing activating H3K4 methylation at promoters; its mutation causes Wiedemann-Steiner syndrome. The activating counterpart to the Polycomb system."
20,Epigenetic machinery,UHRF1,ubiquitin like with PHD and ring finger domains 1,chr19,40,6,good,,"Reads hemimethylated DNA and recruits DNMT1 to it, making maintenance methylation possible. Without it DNMT1 cannot locate its substrate."
20,Epigenetic machinery,EZH2,enhancer of zeste 2 polycomb repressive complex 2 subunit,chr7,41,5,adequate,,"Catalytic subunit of Polycomb repressive complex 2, depositing H3K27me3 to keep developmental genes switched off. The main mechanism holding alternative cell fates closed."
20,Epigenetic machinery,SETDB1,SET domain bifurcated histone lysine methyltransferase 1,chr1,23,5,adequate,,H3K9 trimethyltransferase silencing endogenous retroviruses and imprinted loci. Guards the repetitive and imprinted compartments of the genome.
20,Epigenetic machinery,EP300,EP300 lysine acetyltransferase,chr22,43,4,adequate,,"p300 histone acetyltransferase, the coactivator recruited by CREB1 and by nuclear receptors to open chromatin. Where signalling converges on histone acetylation."
20,Epigenetic machinery,MBD4,"methyl-CpG binding domain 4, DNA glycosylase",chr3,25,4,adequate,,"Glycosylase repairing T:G mismatches at methylated CpG sites, the main defence against deamination-driven CpG loss. Explains why CpG dinucleotides are depleted genome-wide."
20,Epigenetic machinery,SIRT1,sirtuin 1,chr10,20,4,adequate,,"NAD+-dependent deacetylase coupling metabolic state to chromatin, and through NAD+ availability to the kynurenine pathway. Where cellular energy status becomes an epigenetic signal."
20,Epigenetic machinery,DNMT1,DNA methyltransferase 1,chr19,32,3,adequate,,"The maintenance methyltransferase copying methylation onto the daughter strand at replication, preserving patterns rather than creating them. Every measurement in this dataset depends on its fidelity."
20,Epigenetic machinery,HDAC4,histone deacetylase 4,chr2,57,3,adequate,,"Class IIa deacetylase shuttling between nucleus and cytoplasm under calcium control, so its activity is directly activity-dependent. Signal-responsive rather than constitutive."
20,Epigenetic machinery,TET3,tet methylcytosine dioxygenase 3,chr2,27,3,adequate,,"The TET enzyme of the zygote and of postmitotic neurons, responsible for paternal genome demethylation after fertilisation. The developmentally decisive family member."
20,Epigenetic machinery,HDAC5,histone deacetylase 5,chr17,22,2,limited - 2 probes,,Class IIa deacetylase whose nuclear export is regulated by chronic stress and antidepressant exposure in the nucleus accumbens. A direct chromatin substrate of chronic stress.
20,Epigenetic machinery,MBD3,methyl-CpG binding domain protein 3,chr19,19,2,limited - 2 probes,,"NuRD component that, unusually for the family, cannot bind methylated DNA itself but is required for complex integrity. Structural rather than a reader."
20,Epigenetic machinery,DNMT3L,DNA methyltransferase 3 like,chr21,6,1,SINGLE PROBE - cannot support a gene-level claim,,"Catalytically inactive cofactor stimulating DNMT3A and DNMT3B, and essential for germline imprint establishment. Regulatory rather than enzymatic, and the direct link to imprinting."
20,Epigenetic machinery,HDAC2,histone deacetylase 2,chr6,23,1,SINGLE PROBE - cannot support a gene-level claim,,Histone deacetylase whose neuronal overexpression suppresses memory and whose inhibition restores it. The best-characterised chromatin link to learning.
20,Epigenetic machinery,MBD1,methyl-CpG binding domain protein 1,chr18,16,1,SINGLE PROBE - cannot support a gene-level claim,,Methyl-binding protein linking DNA methylation to H3K9 methylation and stable silencing; its loss impairs adult neurogenesis. Couples the two main repressive marks.
20,Epigenetic machinery,MBD2,methyl-CpG binding domain protein 2,chr18,11,1,SINGLE PROBE - cannot support a gene-level claim,,"Methyl-binding component of the NuRD complex, coupling methylation to chromatin remodelling and deacetylation. The most direct route from a methyl mark to a closed chromatin state."
20,Epigenetic machinery,TET2,tet methylcytosine dioxygenase 2,chr4,24,1,SINGLE PROBE - cannot support a gene-level claim,,TET enzyme dominant in haematopoietic cells and the most commonly mutated gene in clonal haematopoiesis. Directly relevant to any blood-derived methylation measurement in older participants.
20,Epigenetic machinery,TET1,tet methylcytosine dioxygenase 1,chr10,29,0,NO USABLE PROBE - all filtered out for low variance,,"Dioxygenase oxidising 5-methylcytosine to 5-hydroxymethylcytosine, the first step of active demethylation. Note that bisulfite arrays cannot distinguish 5mC from 5hmC, so its product is invisible to this assay."
21,Imprinted genes & DMRs,NNAT,neuronatin,chr20,42,40,good,,"Neuronatin, paternally expressed and involved in calcium signalling and neurodevelopment, and among the most methylation-variable imprinted loci. Its variability makes it a sensitive detector but also a noisy one."
21,Imprinted genes & DMRs,MEST,mesoderm specific transcript,chr7,63,31,good,,"PEG1, paternally expressed and involved in mesoderm growth and maternal behaviour; its loss in mice produces deficient maternal care. A rare imprinted gene with a direct parenting phenotype."
21,Imprinted genes & DMRs,IGF2,insulin like growth factor 2,chr11,102,27,good,,Paternally expressed fetal growth factor whose imprinting control region is the classic case of environmentally sensitive imprinting; the Dutch Hunger Winter cohort showed persistent hypomethylation six decades after prenatal famine. The strongest precedent that a prenatal exposure can leave a lifelong methylation mark.
21,Imprinted genes & DMRs,KCNQ1OT1,KCNQ1 opposite strand/antisense transcript 1,chr11,84,20,good,,Paternally expressed antisense RNA silencing a cluster of maternally expressed genes across roughly one megabase. Demonstrates imprinting acting in trans across an entire domain.
21,Imprinted genes & DMRs,PLAGL1,PLAG1 like zinc finger 1,chr6,60,20,good,,"ZAC1, paternally expressed and the hub of a network of co-regulated imprinted genes controlling fetal growth. Its loss of imprinting causes transient neonatal diabetes."
21,Imprinted genes & DMRs,MEG3,maternally expressed 3,chr14,74,16,good,,"Maternally expressed non-coding RNA at the DLK1-DIO3 locus, regulating a large cluster of microRNAs. One of the few imprinted loci with clear postnatal brain function."
21,Imprinted genes & DMRs,PEG3,paternally expressed 3,chr19,39,15,good,,"Paternally expressed zinc finger gene required for maternal nurturing and milk letdown, acting partly through oxytocin neuron number. Directly connects the imprinting and oxytocin systems."
21,Imprinted genes & DMRs,MKRN3,makorin ring finger protein 3,chr15,15,13,good,,Paternally expressed gene in the Prader-Willi region acting as a brake on puberty; its loss of function is the commonest known cause of central precocious puberty. Connects imprinting to HPG axis timing.
21,Imprinted genes & DMRs,SNRPN,small nuclear ribonucleoprotein polypeptide N,chr15,32,10,good,,Paternally expressed gene in the 15q11-13 Prader-Willi region whose imprinting centre controls the whole domain; its methylation is the diagnostic test for Prader-Willi and Angelman syndromes. The best-characterised imprinting centre in humans.
21,Imprinted genes & DMRs,NDN,"necdin, MAGE family member",chr15,15,9,good,,"Necdin, paternally expressed in the same Prader-Willi region, promoting neuronal differentiation and required for normal oxytocin neuron development. A second link between imprinting and the oxytocin system."
21,Imprinted genes & DMRs,DLK1,delta like non-canonical Notch ligand 1,chr14,31,6,good,,"Paternally expressed Notch ligand regulating adipogenesis and neurogenesis, reciprocal to MEG3 at the same locus. The protein-coding half of that imprinted pair."
21,Imprinted genes & DMRs,PEG10,paternally expressed 10,chr7,61,3,adequate,,Retrotransposon-derived paternally expressed gene essential for placental formation; its loss is embryonic lethal. Illustrates how a domesticated transposon became developmentally indispensable.
21,Imprinted genes & DMRs,H19,H19 imprinted maternally expressed transcript,NA,0,0,NOT ON ARRAY - no EPIC v2 probe exists,,"Maternally expressed non-coding RNA reciprocally imprinted with IGF2 and sharing its control region. Loss of imprinting here causes Beckwith-Wiedemann and Silver-Russell syndromes, so the locus is dosage-critical."
22,One-carbon metabolism,SLC19A1,solute carrier family 19 member 1,chr21,34,8,good,,"Reduced folate carrier, the main route for folate uptake into cells. Determines intracellular folate availability regardless of dietary intake."
22,One-carbon metabolism,TCN2,transcobalamin 2,chr22,20,8,good,,"Transcobalamin 2, carrying vitamin B12 in plasma and delivering it into cells. B12 delivery, not circulating B12 level, is what limits MTR activity."
22,One-carbon metabolism,BHMT,betaine--homocysteine S-methyltransferase,chr5,16,5,adequate,,"Betaine-homocysteine methyltransferase, a folate-independent route to remethylate homocysteine using betaine derived from choline. The backup methyl supply when folate is limiting."
22,One-carbon metabolism,MTRR,5-methyltetrahydrofolate-homocysteine methyltransferase reductase,chr5,30,5,adequate,,"Methionine synthase reductase, reactivating MTR after its cofactor oxidises. Without this recycling, MTR is inactivated after a limited number of turnovers."
22,One-carbon metabolism,FOLR1,folate receptor alpha,chr11,10,2,limited - 2 probes,,"Folate receptor alpha, a high-affinity uptake route critical at the placenta and choroid plexus; autoantibodies against it cause cerebral folate deficiency. The barrier-crossing transporter."
22,One-carbon metabolism,MTHFR,methylenetetrahydrofolate reductase,chr1,34,2,limited - 2 probes,,"Methylenetetrahydrofolate reductase, generating the methyl donor form of folate; the common C677T variant cuts activity by up to 70 percent and raises homocysteine. The single most important genetic determinant of methyl group supply."
22,One-carbon metabolism,AHCY,adenosylhomocysteinase,chr20,26,1,SINGLE PROBE - cannot support a gene-level claim,,"S-adenosylhomocysteine hydrolase, clearing SAH, a potent inhibitor of every methyltransferase including DNMT1 and DNMT3A. The SAM to SAH ratio this enzyme sets is the direct biochemical determinant of methylation capacity."
22,One-carbon metabolism,CBS,cystathionine beta-synthase,NA,0,0,NOT ON ARRAY - no EPIC v2 probe exists,,"Cystathionine beta-synthase, diverting homocysteine into transsulfuration towards glutathione instead of remethylation. The branch point between methylation capacity and antioxidant capacity."
22,One-carbon metabolism,MTR,5-methyltetrahydrofolate-homocysteine methyltransferase,chr1,24,0,NO USABLE PROBE - all filtered out for low variance,,"Methionine synthase, transferring the methyl group from folate to homocysteine to make methionine, and requiring vitamin B12. The junction of the folate and B12 cycles."
23,Circadian & melatonin,AANAT,aralkylamine N-acetyltransferase,chr17,29,9,good,,"Arylalkylamine N-acetyltransferase, the rate-limiting and sharply rhythmic enzyme of melatonin synthesis. Its activity varies more than tenfold across the day, making it the clock's output amplifier."
23,Circadian & melatonin,CSNK1E,casein kinase 1 epsilon,chr22,19,9,good,,"Casein kinase 1 epsilon, phosphorylating PER proteins to target them for degradation and thereby setting period length. Mutation here produces the short-period tau phenotype."
23,Circadian & melatonin,MTNR1B,melatonin receptor 1B,chr11,14,9,good,,"MT2 melatonin receptor, mediating circadian phase shifting rather than sedation, and carrying one of the strongest type 2 diabetes GWAS variants. Phase-shifting and metabolic in one gene."
23,Circadian & melatonin,PER3,period circadian regulator 3,chr1,22,8,good,,"Period 3, carrying a variable number tandem repeat associated with morningness and sleep homeostasis. Probes here may be affected by the repeat, so interpret with care."
23,Circadian & melatonin,CRY2,cryptochrome circadian regulator 2,chr11,18,5,adequate,,"Cryptochrome 2, contributing to repression with a temporal profile distinct from CRY1. Fine-tunes the period rather than setting it."
23,Circadian & melatonin,NR1D1,nuclear receptor subfamily 1 group D member 1,chr17,21,5,adequate,,"REV-ERB alpha, forming a second interlocking loop by repressing ARNTL, and also a heme sensor linking metabolism to the clock. Where metabolic state feeds back on timing."
23,Circadian & melatonin,RORA,RAR related orphan receptor A,chr15,38,3,adequate,,"Retinoic acid receptor-related orphan receptor alpha, activating ARNTL in opposition to NR1D1 and separately implicated in autism. Belongs to both the circadian and neurodevelopmental literatures."
23,Circadian & melatonin,ASMT,acetylserotonin O-methyltransferase,chrX,7,2,limited - 2 probes,X-linked: X-inactivation makes female values a two-allele average - analyse within sex or model sex explicitly,"Acetylserotonin O-methyltransferase, the final enzyme converting N-acetylserotonin to melatonin. It lies in the pseudoautosomal region, so it escapes X-inactivation and is present in two active copies in both sexes."
23,Circadian & melatonin,CLOCK,clock circadian regulator,chr4,26,2,limited - 2 probes,,"Transcription factor dimerising with ARNTL to drive the positive limb of the circadian loop, and itself a histone acetyltransferase. Directly couples circadian timing to chromatin state."
23,Circadian & melatonin,CRY1,cryptochrome circadian regulator 1,chr12,18,2,limited - 2 probes,,"Cryptochrome 1, the stronger repressor of the negative limb; a splice variant causes delayed sleep phase disorder. The dominant partner of the PER-CRY complex."
23,Circadian & melatonin,MTNR1A,melatonin receptor 1A,chr4,17,2,limited - 2 probes,,"MT1 melatonin receptor, mediating the acute sleep-promoting and SCN-inhibiting effects of melatonin. The sedating arm of melatonin action."
23,Circadian & melatonin,PER2,period circadian regulator 2,chr2,16,2,limited - 2 probes,,"Period 2, the repressor whose mutation causes familial advanced sleep phase syndrome. The clearest single-gene determinant of human chronotype."
23,Circadian & melatonin,ARNTL,basic helix-loop-helix ARNT like 1,chr11,13,1,SINGLE PROBE - cannot support a gene-level claim,,"BMAL1, the obligate CLOCK partner and the only clock gene whose single deletion abolishes circadian rhythmicity entirely. The non-redundant core of the oscillator."
23,Circadian & melatonin,PER1,period circadian regulator 1,chr17,25,0,NO USABLE PROBE - all filtered out for low variance,,"Period 1, a negative-limb repressor that is also directly glucocorticoid-inducible, making it the main entry point for cortisol into the clock. Where the HPA axis meets circadian timing."
23,Circadian & melatonin,TIMELESS,timeless circadian regulator,chr12,15,0,NO USABLE PROBE - all filtered out for low variance,,Clock-associated protein whose principal mammalian role is in replication fork protection and the DNA damage response. More a genome stability gene than a core oscillator component in humans.
24,"Immune, inflammation & HLA",HLA-DPA1,"major histocompatibility complex, class II, DP alpha 1",chr6,32,17,good,,"Class II alpha chain of the DP heterodimer, less polymorphic than DR or DQ, presenting extracellular peptides to CD4 T cells. The stable half of the DP pair."
24,"Immune, inflammation & HLA",HLA-DPB1,"major histocompatibility complex, class II, DP beta 1",chr6,22,16,good,,"The DP beta chain, associated with hepatitis B vaccine response and beryllium sensitivity. The polymorphic half of the DP dimer."
24,"Immune, inflammation & HLA",HLA-DMB,"major histocompatibility complex, class II, DM beta",chr6,32,12,good,,"Class II accessory molecule catalysing peptide exchange in the endosome so high-affinity peptides are loaded. Determines the quality of what is presented, not whether presentation happens."
24,"Immune, inflammation & HLA",HLA-DPB2,"major histocompatibility complex, class II, DP beta 2 (pseudogene)",chr6,21,9,good,,Pseudogene at the DP locus retaining regulatory sequence but producing no protein. Methylation here indexes local chromatin state rather than gene function.
24,"Immune, inflammation & HLA",NLRP3,NLR family pyrin domain containing 3,chr1,16,9,good,,"Sensor forming the inflammasome that cleaves pro-IL-1beta into its active form, activated by cellular stress and metabolic danger signals. The step at which stress becomes inflammation."
24,"Immune, inflammation & HLA",HLA-DQB2,"major histocompatibility complex, class II, DQ beta 2",chr6,11,7,good,,"The beta chain partner of HLA-DQA2, expressed at low levels with an incompletely defined role. Included for locus completeness."
24,"Immune, inflammation & HLA",HLA-F,"major histocompatibility complex, class I, F",chr6,34,7,good,,Non-classical class I molecule with roles in NK regulation and at the maternal-fetal interface. Its function remains incompletely resolved.
24,"Immune, inflammation & HLA",HLA-L,"major histocompatibility complex, class I, L (pseudogene)",chr6,21,6,good,,"Class I pseudogene, transcribed at low levels with no known function. A regional rather than a functional signal."
24,"Immune, inflammation & HLA",IL6R,interleukin 6 receptor,chr1,24,6,good,,"The membrane IL-6 receptor giving classical, largely regenerative signalling; its soluble form instead drives pro-inflammatory trans-signalling. Which form predominates determines the direction of the IL-6 effect."
24,"Immune, inflammation & HLA",TLR4,toll like receptor 4,chr9,13,6,good,,Pattern recognition receptor for bacterial lipopolysaccharide and for endogenous danger signals released by tissue stress. The main route by which sterile psychological stress can engage innate immunity.
24,"Immune, inflammation & HLA",HLA-F-AS1,HLA-F antisense RNA 1,chr6,22,5,adequate,,Antisense transcript regulating HLA-F expression in cis. Indexes regulation of the locus rather than the molecule.
24,"Immune, inflammation & HLA",HLA-G,"major histocompatibility complex, class I, G",chr6,13,5,adequate,,"Non-classical class I molecule expressed by extravillous trophoblast to induce maternal immune tolerance of the fetus. The central molecule of maternal-fetal tolerance, and directly relevant to a pregnancy cohort."
24,"Immune, inflammation & HLA",IL10,interleukin 10,chr1,17,5,adequate,,"The principal anti-inflammatory cytokine, restraining and terminating the inflammatory response. The IL-6 to IL-10 balance is more informative than either measured alone."
